,شماره سوره,شماره آیه,cluster,نام سوره
3131,26,200,0,شعراء
3132,26,201,3,شعراء
3133,26,202,3,شعراء
3134,26,203,3,شعراء
3135,26,204,3,شعراء
3136,26,205,3,شعراء
3137,26,206,3,شعراء
3138,26,207,1,شعراء
3139,26,208,3,شعراء
3140,26,209,3,شعراء
3141,26,210,2,شعراء
3142,26,211,2,شعراء
3143,26,212,1,شعراء
3144,26,213,2,شعراء
3145,26,214,1,شعراء
3146,26,215,1,شعراء
3147,26,216,2,شعراء
3148,26,217,2,شعراء
3149,26,218,0,شعراء
3150,26,219,0,شعراء
3151,26,220,2,شعراء
3152,26,221,3,شعراء
3153,26,222,2,شعراء
3154,26,223,3,شعراء
3155,26,224,1,شعراء
3156,26,225,0,شعراء
3157,26,226,1,شعراء
3158,26,227,1,شعراء
3159,27,1,3,نمل
3160,27,2,1,نمل
3161,27,3,1,نمل
3162,27,4,1,نمل
3163,27,5,1,نمل
3164,27,6,2,نمل
3165,27,7,3,نمل
3166,27,8,3,نمل
3167,27,9,2,نمل
3168,27,10,3,نمل
3169,27,11,1,نمل
3170,27,12,3,نمل
3171,27,13,3,نمل
3172,27,14,3,نمل
3173,27,15,2,نمل
3174,27,16,2,نمل
3175,27,17,3,نمل
3176,27,18,3,نمل
3177,27,19,2,نمل
3178,27,20,3,نمل
3179,27,21,1,نمل
3180,27,22,3,نمل
3181,27,23,2,نمل
3182,27,24,1,نمل
3183,27,25,2,نمل
3184,27,26,2,نمل
3185,27,27,3,نمل
3186,27,28,3,نمل
3187,27,29,3,نمل
3188,27,30,2,نمل
3189,27,31,2,نمل
3190,27,32,3,نمل
3191,27,33,3,نمل
3192,27,34,0,نمل
3193,27,35,3,نمل
3194,27,36,2,نمل
3195,27,37,3,نمل
3196,27,38,3,نمل
3197,27,39,3,نمل
3198,27,40,2,نمل
3199,27,41,3,نمل
3200,27,42,3,نمل
3201,27,43,3,نمل
3202,27,44,3,نمل
3203,27,45,3,نمل
3204,27,46,3,نمل
3205,27,47,3,نمل
3206,27,48,3,نمل
3207,27,49,3,نمل
3208,27,50,3,نمل
3209,27,51,3,نمل
3210,27,52,3,نمل
3211,27,53,1,نمل
3212,27,54,3,نمل
3213,27,55,3,نمل
3214,27,56,3,نمل
3215,27,57,3,نمل
3216,27,58,3,نمل
3217,27,59,2,نمل
3218,27,60,0,نمل
3219,27,61,0,نمل
3220,27,62,2,نمل
3221,27,63,2,نمل
3222,27,64,2,نمل
3223,27,65,2,نمل
3224,27,66,3,نمل
3225,27,67,3,نمل
3226,27,68,3,نمل
3227,27,69,3,نمل
3228,27,70,1,نمل
3229,27,71,3,نمل
3230,27,72,2,نمل
3231,27,73,2,نمل
3232,27,74,2,نمل
3233,27,75,2,نمل
3234,27,76,2,نمل
3235,27,77,1,نمل
3236,27,78,2,نمل
3237,27,79,2,نمل
3238,27,80,3,نمل
3239,27,81,3,نمل
3240,27,82,2,نمل
3241,27,83,3,نمل
3242,27,84,3,نمل
3243,27,85,1,نمل
3244,27,86,0,نمل
3245,27,87,2,نمل
3246,27,88,0,نمل
3247,27,89,1,نمل
3248,27,90,3,نمل
3249,27,91,2,نمل
3250,27,92,2,نمل
3251,27,93,2,نمل
3252,28,1,3,قصص
3253,28,2,3,قصص
3254,28,3,3,قصص
3255,28,4,0,قصص
3256,28,5,3,قصص
3257,28,6,3,قصص
3258,28,7,3,قصص
3259,28,8,3,قصص
3260,28,9,3,قصص
3261,28,10,3,قصص
3262,28,11,3,قصص
3263,28,12,3,قصص
3264,28,13,2,قصص
3265,28,14,2,قصص
3266,28,15,3,قصص
3267,28,16,2,قصص
3268,28,17,3,قصص
3269,28,18,3,قصص
3270,28,19,3,قصص
3271,28,20,3,قصص
3272,28,21,3,قصص
3273,28,22,3,قصص
3274,28,23,3,قصص
3275,28,24,0,قصص
3276,28,25,3,قصص
3277,28,26,2,قصص
3278,28,27,1,قصص
3279,28,28,1,قصص
3280,28,29,3,قصص
3281,28,30,3,قصص
3282,28,31,3,قصص
3283,28,32,0,قصص
3284,28,33,3,قصص
3285,28,34,3,قصص
3286,28,35,3,قصص
3287,28,36,3,قصص
3288,28,37,3,قصص
3289,28,38,3,قصص
3290,28,39,2,قصص
3291,28,40,3,قصص
3292,28,41,1,قصص
3293,28,42,1,قصص
3294,28,43,3,قصص
3295,28,44,3,قصص
3296,28,45,3,قصص
3297,28,46,3,قصص
3298,28,47,3,قصص
3299,28,48,3,قصص
3300,28,49,2,قصص
3301,28,50,1,قصص
3302,28,51,2,قصص
3303,28,52,3,قصص
3304,28,53,3,قصص
3305,28,54,1,قصص
3306,28,55,1,قصص
3307,28,56,2,قصص
3308,28,57,2,قصص
3309,28,58,3,قصص
3310,28,59,3,قصص
3311,28,60,1,قصص
3312,28,61,1,قصص
3313,28,62,3,قصص
3314,28,63,3,قصص
3315,28,64,3,قصص
3316,28,65,3,قصص
3317,28,66,2,قصص
3318,28,67,1,قصص
3319,28,68,2,قصص
3320,28,69,2,قصص
3321,28,70,2,قصص
3322,28,71,2,قصص
3323,28,72,2,قصص
3324,28,73,0,قصص
3325,28,74,3,قصص
3326,28,75,2,قصص
3327,28,76,3,قصص
3328,28,77,1,قصص
3329,28,78,3,قصص
3330,28,79,1,قصص
3331,28,80,1,قصص
3332,28,81,1,قصص
3333,28,82,2,قصص
3334,28,83,1,قصص
3335,28,84,1,قصص
3336,28,85,2,قصص
3337,28,86,3,قصص
3338,28,87,3,قصص
3339,28,88,2,قصص
3340,29,1,2,عنکبوت
3341,29,2,1,عنکبوت
3342,29,3,3,عنکبوت
3343,29,4,1,عنکبوت
3344,29,5,2,عنکبوت
3345,29,6,1,عنکبوت
3346,29,7,1,عنکبوت
3347,29,8,2,عنکبوت
3348,29,9,1,عنکبوت
3349,29,10,2,عنکبوت
3350,29,11,1,عنکبوت
3351,29,12,1,عنکبوت
3352,29,13,2,عنکبوت
3353,29,14,3,عنکبوت
3354,29,15,0,عنکبوت
3355,29,16,2,عنکبوت
3356,29,17,2,عنکبوت
3357,29,18,3,عنکبوت
3358,29,19,0,عنکبوت
3359,29,20,2,عنکبوت
3360,29,21,1,عنکبوت
3361,29,22,2,عنکبوت
3362,29,23,1,عنکبوت
3363,29,24,3,عنکبوت
3364,29,25,1,عنکبوت
3365,29,26,2,عنکبوت
3366,29,27,2,عنکبوت
3367,29,28,3,عنکبوت
3368,29,29,3,عنکبوت
3369,29,30,3,عنکبوت
3370,29,31,3,عنکبوت
3371,29,32,3,عنکبوت
3372,29,33,3,عنکبوت
3373,29,34,3,عنکبوت
3374,29,35,3,عنکبوت
3375,29,36,3,عنکبوت
3376,29,37,3,عنکبوت
3377,29,38,1,عنکبوت
3378,29,39,3,عنکبوت
3379,29,40,3,عنکبوت
3380,29,41,1,عنکبوت
3381,29,42,2,عنکبوت
3382,29,43,0,عنکبوت
3383,29,44,2,عنکبوت
3384,29,45,1,عنکبوت
3385,29,46,2,عنکبوت
3386,29,47,3,عنکبوت
3387,29,48,3,عنکبوت
3388,29,49,3,عنکبوت
3389,29,50,2,عنکبوت
3390,29,51,3,عنکبوت
3391,29,52,1,عنکبوت
3392,29,53,3,عنکبوت
3393,29,54,1,عنکبوت
3394,29,55,3,عنکبوت
3395,29,56,1,عنکبوت
3396,29,57,2,عنکبوت
3397,29,58,1,عنکبوت
3398,29,59,1,عنکبوت
3399,29,60,2,عنکبوت
3400,29,61,2,عنکبوت
3401,29,62,2,عنکبوت
3402,29,63,2,عنکبوت
3403,29,64,1,عنکبوت
3404,29,65,2,عنکبوت
3405,29,66,1,عنکبوت
3406,29,67,2,عنکبوت
3407,29,68,3,عنکبوت
3408,29,69,1,عنکبوت
3409,30,1,2,روم
3410,30,2,3,روم
3411,30,3,1,روم
3412,30,4,2,روم
3413,30,5,2,روم
3414,30,6,1,روم
3415,30,7,1,روم
3416,30,8,2,روم
3417,30,9,3,روم
3418,30,10,3,روم
3419,30,11,2,روم
3420,30,12,3,روم
3421,30,13,3,روم
3422,30,14,2,روم
3423,30,15,1,روم
3424,30,16,1,روم
3425,30,17,0,روم
3426,30,18,2,روم
3427,30,19,0,روم
3428,30,20,2,روم
3429,30,21,2,روم
3430,30,22,2,روم
3431,30,23,0,روم
3432,30,24,0,روم
3433,30,25,0,روم
3434,30,26,2,روم
3435,30,27,2,روم
3436,30,28,2,روم
3437,30,29,1,روم
3438,30,30,2,روم
3439,30,31,2,روم
3440,30,32,2,روم
3441,30,33,3,روم
3442,30,34,1,روم
3443,30,35,2,روم
3444,30,36,3,روم
3445,30,37,2,روم
3446,30,38,1,روم
3447,30,39,1,روم
3448,30,40,2,روم
3449,30,41,2,روم
3450,30,42,3,روم
3451,30,43,2,روم
3452,30,44,1,روم
3453,30,45,1,روم
3454,30,46,0,روم
3455,30,47,3,روم
3456,30,48,0,روم
3457,30,49,3,روم
3458,30,50,2,روم
3459,30,51,3,روم
3460,30,52,3,روم
3461,30,53,3,روم
3462,30,54,2,روم
3463,30,55,3,روم
3464,30,56,3,روم
3465,30,57,1,روم
3466,30,58,3,روم
3467,30,59,1,روم
3468,30,60,1,روم
3469,31,1,2,لقمان
3470,31,2,2,لقمان
3471,31,3,1,لقمان
3472,31,4,1,لقمان
3473,31,5,1,لقمان
3474,31,6,1,لقمان
3475,31,7,3,لقمان
3476,31,8,1,لقمان
3477,31,9,1,لقمان
3478,31,10,0,لقمان
3479,31,11,2,لقمان
3480,31,12,2,لقمان
3481,31,13,2,لقمان
3482,31,14,2,لقمان
3483,31,15,2,لقمان
3484,31,16,2,لقمان
3485,31,17,1,لقمان
3486,31,18,0,لقمان
3487,31,19,0,لقمان
3488,31,20,2,لقمان
3489,31,21,3,لقمان
3490,31,22,2,لقمان
3491,31,23,1,لقمان
3492,31,24,3,لقمان
3493,31,25,2,لقمان
3494,31,26,2,لقمان
3495,31,27,2,لقمان
3496,31,28,2,لقمان
3497,31,29,0,لقمان
3498,31,30,1,لقمان
3499,31,31,0,لقمان
3500,31,32,2,لقمان
3501,31,33,1,لقمان
3502,31,34,2,لقمان
3503,32,1,2,سجدة
3504,32,2,2,سجدة
3505,32,3,3,سجدة
3506,32,4,2,سجدة
3507,32,5,2,سجدة
3508,32,6,2,سجدة
3509,32,7,2,سجدة
3510,32,8,0,سجدة
3511,32,9,0,سجدة
3512,32,10,3,سجدة
3513,32,11,2,سجدة
3514,32,12,3,سجدة
3515,32,13,1,سجدة
3516,32,14,3,سجدة
3517,32,15,2,سجدة
3518,32,16,0,سجدة
3519,32,17,1,سجدة
3520,32,18,1,سجدة
3521,32,19,1,سجدة
3522,32,20,1,سجدة
3523,32,21,3,سجدة
3524,32,22,3,سجدة
3525,32,23,3,سجدة
3526,32,24,3,سجدة
3527,32,25,2,سجدة
3528,32,26,3,سجدة
3529,32,27,0,سجدة
3530,32,28,3,سجدة
3531,32,29,1,سجدة
3532,32,30,1,سجدة
3533,33,1,1,احزاب
3534,33,2,2,احزاب
3535,33,3,2,احزاب
3536,33,4,0,احزاب
3537,33,5,1,احزاب
3538,33,6,1,احزاب
3539,33,7,3,احزاب
3540,33,8,1,احزاب
3541,33,9,3,احزاب
3542,33,10,3,احزاب
3543,33,11,1,احزاب
3544,33,12,1,احزاب
3545,33,13,3,احزاب
3546,33,14,3,احزاب
3547,33,15,1,احزاب
3548,33,16,3,احزاب
3549,33,17,1,احزاب
3550,33,18,3,احزاب
3551,33,19,1,احزاب
3552,33,20,1,احزاب
3553,33,21,1,احزاب
3554,33,22,3,احزاب
3555,33,23,3,احزاب
3556,33,24,1,احزاب
3557,33,25,1,احزاب
3558,33,26,3,احزاب
3559,33,27,1,احزاب
3560,33,28,1,احزاب
3561,33,29,1,احزاب
3562,33,30,1,احزاب
3563,33,31,1,احزاب
3564,33,32,1,احزاب
3565,33,33,1,احزاب
3566,33,34,2,احزاب
3567,33,35,1,احزاب
3568,33,36,1,احزاب
3569,33,37,2,احزاب
3570,33,38,1,احزاب
3571,33,39,1,احزاب
3572,33,40,1,احزاب
3573,33,41,1,احزاب
3574,33,42,0,احزاب
3575,33,43,2,احزاب
3576,33,44,1,احزاب
3577,33,45,3,احزاب
3578,33,46,0,احزاب
3579,33,47,1,احزاب
3580,33,48,1,احزاب
3581,33,49,1,احزاب
3582,33,50,1,احزاب
3583,33,51,2,احزاب
3584,33,52,1,احزاب
3585,33,53,1,احزاب
3586,33,54,2,احزاب
3587,33,55,1,احزاب
3588,33,56,1,احزاب
3589,33,57,1,احزاب
3590,33,58,1,احزاب
3591,33,59,1,احزاب
3592,33,60,3,احزاب
3593,33,61,3,احزاب
3594,33,62,3,احزاب
3595,33,63,2,احزاب
3596,33,64,1,احزاب
3597,33,65,1,احزاب
3598,33,66,1,احزاب
3599,33,67,3,احزاب
3600,33,68,1,احزاب
3601,33,69,1,احزاب
3602,33,70,1,احزاب
3603,33,71,1,احزاب
3604,33,72,2,احزاب
3605,33,73,1,احزاب
3606,34,1,2,سبأ
3607,34,2,2,سبأ
3608,34,3,2,سبأ
3609,34,4,1,سبأ
3610,34,5,1,سبأ
3611,34,6,2,سبأ
3612,34,7,2,سبأ
3613,34,8,3,سبأ
3614,34,9,0,سبأ
3615,34,10,0,سبأ
3616,34,11,2,سبأ
3617,34,12,0,سبأ
3618,34,13,2,سبأ
3619,34,14,2,سبأ
3620,34,15,0,سبأ
3621,34,16,0,سبأ
3622,34,17,3,سبأ
3623,34,18,0,سبأ
3624,34,19,2,سبأ
3625,34,20,3,سبأ
3626,34,21,2,سبأ
3627,34,22,2,سبأ
3628,34,23,2,سبأ
3629,34,24,2,سبأ
3630,34,25,2,سبأ
3631,34,26,2,سبأ
3632,34,27,2,سبأ
3633,34,28,2,سبأ
3634,34,29,3,سبأ
3635,34,30,1,سبأ
3636,34,31,3,سبأ
3637,34,32,3,سبأ
3638,34,33,3,سبأ
3639,34,34,3,سبأ
3640,34,35,3,سبأ
3641,34,36,2,سبأ
3642,34,37,1,سبأ
3643,34,38,1,سبأ
3644,34,39,2,سبأ
3645,34,40,3,سبأ
3646,34,41,3,سبأ
3647,34,42,3,سبأ
3648,34,43,3,سبأ
3649,34,44,3,سبأ
3650,34,45,3,سبأ
3651,34,46,2,سبأ
3652,34,47,2,سبأ
3653,34,48,2,سبأ
3654,34,49,2,سبأ
3655,34,50,2,سبأ
3656,34,51,3,سبأ
3657,34,52,3,سبأ
3658,34,53,3,سبأ
3659,34,54,2,سبأ
3660,35,1,2,فاطر
3661,35,2,2,فاطر
3662,35,3,2,فاطر
3663,35,4,3,فاطر
3664,35,5,1,فاطر
3665,35,6,1,فاطر
3666,35,7,1,فاطر
3667,35,8,1,فاطر
3668,35,9,0,فاطر
3669,35,10,1,فاطر
3670,35,11,0,فاطر
3671,35,12,0,فاطر
3672,35,13,2,فاطر
3673,35,14,2,فاطر
3674,35,15,2,فاطر
3675,35,16,2,فاطر
3676,35,17,2,فاطر
3677,35,18,2,فاطر
3678,35,19,2,فاطر
3679,35,20,2,فاطر
3680,35,21,0,فاطر
3681,35,22,2,فاطر
3682,35,23,3,فاطر
3683,35,24,3,فاطر
3684,35,25,3,فاطر
3685,35,26,3,فاطر
3686,35,27,0,فاطر
3687,35,28,2,فاطر
3688,35,29,1,فاطر
3689,35,30,1,فاطر
3690,35,31,2,فاطر
3691,35,32,2,فاطر
3692,35,33,0,فاطر
3693,35,34,2,فاطر
3694,35,35,1,فاطر
3695,35,36,1,فاطر
3696,35,37,3,فاطر
3697,35,38,2,فاطر
3698,35,39,1,فاطر
3699,35,40,2,فاطر
3700,35,41,2,فاطر
3701,35,42,3,فاطر
3702,35,43,3,فاطر
3703,35,44,0,فاطر
3704,35,45,2,فاطر
3705,36,1,3,یس
3706,36,2,2,یس
3707,36,3,3,یس
3708,36,4,2,یس
3709,36,5,2,یس
3710,36,6,3,یس
3711,36,7,3,یس
3712,36,8,0,یس
3713,36,9,2,یس
3714,36,10,3,یس
3715,36,11,2,یس
3716,36,12,2,یس
3717,36,13,3,یس
3718,36,14,3,یس
3719,36,15,2,یس
3720,36,16,3,یس
3721,36,17,3,یس
3722,36,18,3,یس
3723,36,19,3,یس
3724,36,20,3,یس
3725,36,21,1,یس
3726,36,22,2,یس
3727,36,23,2,یس
3728,36,24,2,یس
3729,36,25,1,یس
3730,36,26,3,یس
3731,36,27,2,یس
3732,36,28,2,یس
3733,36,29,3,یس
3734,36,30,3,یس
3735,36,31,3,یس
3736,36,32,3,یس
3737,36,33,0,یس
3738,36,34,0,یس
3739,36,35,1,یس
3740,36,36,2,یس
3741,36,37,0,یس
3742,36,38,2,یس
3743,36,39,0,یس
3744,36,40,0,یس
3745,36,41,0,یس
3746,36,42,2,یس
3747,36,43,1,یس
3748,36,44,3,یس
3749,36,45,2,یس
3750,36,46,3,یس
3751,36,47,1,یس
3752,36,48,3,یس
3753,36,49,3,یس
3754,36,50,3,یس
3755,36,51,0,یس
3756,36,52,3,یس
3757,36,53,3,یس
3758,36,54,1,یس
3759,36,55,1,یس
3760,36,56,0,یس
3761,36,57,1,یس
3762,36,58,2,یس
3763,36,59,3,یس
3764,36,60,3,یس
3765,36,61,2,یس
3766,36,62,3,یس
3767,36,63,3,یس
3768,36,64,3,یس
3769,36,65,1,یس
3770,36,66,2,یس
3771,36,67,2,یس
3772,36,68,0,یس
3773,36,69,2,یس
3774,36,70,3,یس
3775,36,71,2,یس
3776,36,72,0,یس
3777,36,73,1,یس
3778,36,74,2,یس
3779,36,75,1,یس
3780,36,76,2,یس
3781,36,77,2,یس
3782,36,78,3,یس
3783,36,79,2,یس
3784,36,80,0,یس
3785,36,81,2,یس
3786,36,82,2,یس
3787,36,83,2,یس
3788,37,1,0,صافات
3789,37,2,0,صافات
3790,37,3,1,صافات
3791,37,4,2,صافات
3792,37,5,2,صافات
3793,37,6,0,صافات
3794,37,7,2,صافات
3795,37,8,3,صافات
3796,37,9,1,صافات
3797,37,10,3,صافات
3798,37,11,0,صافات
3799,37,12,3,صافات
3800,37,13,2,صافات
3801,37,14,3,صافات
3802,37,15,3,صافات
3803,37,16,3,صافات
3804,37,17,3,صافات
3805,37,18,2,صافات
3806,37,19,3,صافات
3807,37,20,3,صافات
3808,37,21,2,صافات
3809,37,22,1,صافات
3810,37,23,2,صافات
3811,37,24,3,صافات
3812,37,25,2,صافات
3813,37,26,3,صافات
3814,37,27,2,صافات
3815,37,28,3,صافات
3816,37,29,3,صافات
3817,37,30,3,صافات
3818,37,31,3,صافات
3819,37,32,3,صافات
3820,37,33,1,صافات
3821,37,34,3,صافات
3822,37,35,2,صافات
3823,37,36,3,صافات
3824,37,37,3,صافات
3825,37,38,3,صافات
3826,37,39,2,صافات
3827,37,40,2,صافات
3828,37,41,1,صافات
3829,37,42,1,صافات
3830,37,43,1,صافات
3831,37,44,0,صافات
3832,37,45,0,صافات
3833,37,46,0,صافات
3834,37,47,1,صافات
3835,37,48,3,صافات
3836,37,49,0,صافات
3837,37,50,2,صافات
3838,37,51,3,صافات
3839,37,52,3,صافات
3840,37,53,3,صافات
3841,37,54,3,صافات
3842,37,55,3,صافات
3843,37,56,3,صافات
3844,37,57,2,صافات
3845,37,58,3,صافات
3846,37,59,3,صافات
3847,37,60,1,صافات
3848,37,61,1,صافات
3849,37,62,0,صافات
3850,37,63,1,صافات
3851,37,64,0,صافات
3852,37,65,0,صافات
3853,37,66,0,صافات
3854,37,67,1,صافات
3855,37,68,1,صافات
3856,37,69,3,صافات
3857,37,70,3,صافات
3858,37,71,3,صافات
3859,37,72,3,صافات
3860,37,73,3,صافات
3861,37,74,2,صافات
3862,37,75,3,صافات
3863,37,76,3,صافات
3864,37,77,2,صافات
3865,37,78,0,صافات
3866,37,79,2,صافات
3867,37,80,1,صافات
3868,37,81,1,صافات
3869,37,82,3,صافات
3870,37,83,3,صافات
3871,37,84,3,صافات
3872,37,85,3,صافات
3873,37,86,2,صافات
3874,37,87,2,صافات
3875,37,88,0,صافات
3876,37,89,3,صافات
3877,37,90,1,صافات
3878,37,91,3,صافات
3879,37,92,2,صافات
3880,37,93,3,صافات
3881,37,94,3,صافات
3882,37,95,3,صافات
3883,37,96,2,صافات
3884,37,97,3,صافات
3885,37,98,3,صافات
3886,37,99,2,صافات
3887,37,100,2,صافات
3888,37,101,2,صافات
3889,37,102,3,صافات
3890,37,103,3,صافات
3891,37,104,3,صافات
3892,37,105,3,صافات
3893,37,106,2,صافات
3894,37,107,1,صافات
3895,37,108,0,صافات
3896,37,109,2,صافات
3897,37,110,1,صافات
3898,37,111,1,صافات
3899,37,112,2,صافات
3900,37,113,2,صافات
3901,37,114,3,صافات
3902,37,115,3,صافات
3903,37,116,3,صافات
3904,37,117,2,صافات
3905,37,118,2,صافات
3906,37,119,0,صافات
3907,37,120,3,صافات
3908,37,121,1,صافات
3909,37,122,1,صافات
3910,37,123,3,صافات
3911,37,124,3,صافات
3912,37,125,2,صافات
3913,37,126,2,صافات
3914,37,127,3,صافات
3915,37,128,2,صافات
3916,37,129,0,صافات
3917,37,130,0,صافات
3918,37,131,1,صافات
3919,37,132,1,صافات
3920,37,133,3,صافات
3921,37,134,3,صافات
3922,37,135,3,صافات
3923,37,136,3,صافات
3924,37,137,0,صافات
3925,37,138,0,صافات
3926,37,139,3,صافات
3927,37,140,0,صافات
3928,37,141,0,صافات
3929,37,142,3,صافات
3930,37,143,3,صافات
3931,37,144,2,صافات
3932,37,145,3,صافات
3933,37,146,0,صافات
3934,37,147,3,صافات
3935,37,148,3,صافات
3936,37,149,0,صافات
3937,37,150,2,صافات
3938,37,151,3,صافات
3939,37,152,1,صافات
3940,37,153,0,صافات
3941,37,154,2,صافات
3942,37,155,2,صافات
3943,37,156,2,صافات
3944,37,157,3,صافات
3945,37,158,0,صافات
3946,37,159,2,صافات
3947,37,160,2,صافات
3948,37,161,2,صافات
3949,37,162,3,صافات
3950,37,163,2,صافات
3951,37,164,2,صافات
3952,37,165,3,صافات
3953,37,166,3,صافات
3954,37,167,3,صافات
3955,37,168,3,صافات
3956,37,169,2,صافات
3957,37,170,3,صافات
3958,37,171,3,صافات
3959,37,172,1,صافات
3960,37,173,3,صافات
3961,37,174,3,صافات
3962,37,175,3,صافات
3963,37,176,3,صافات
3964,37,177,3,صافات
3965,37,178,3,صافات
3966,37,179,3,صافات
3967,37,180,2,صافات
3968,37,181,3,صافات
3969,37,182,2,صافات
3970,38,1,2,ص
3971,38,2,1,ص
3972,38,3,0,ص
3973,38,4,3,ص
3974,38,5,2,ص
3975,38,6,3,ص
3976,38,7,3,ص
3977,38,8,3,ص
3978,38,9,2,ص
3979,38,10,2,ص
3980,38,11,3,ص
3981,38,12,3,ص
3982,38,13,3,ص
3983,38,14,3,ص
3984,38,15,3,ص
3985,38,16,3,ص
3986,38,17,2,ص
3987,38,18,0,ص
3988,38,19,2,ص
3989,38,20,2,ص
3990,38,21,3,ص
3991,38,22,2,ص
3992,38,23,3,ص
3993,38,24,1,ص
3994,38,25,1,ص
3995,38,26,1,ص
3996,38,27,1,ص
3997,38,28,1,ص
3998,38,29,2,ص
3999,38,30,2,ص
4000,38,31,2,ص
4001,38,32,1,ص
4002,38,33,1,ص
4003,38,34,2,ص
4004,38,35,2,ص
4005,38,36,0,ص
4006,38,37,0,ص
4007,38,38,3,ص
4008,38,39,2,ص
4009,38,40,1,ص
4010,38,41,3,ص
4011,38,42,0,ص
4012,38,43,2,ص
4013,38,44,0,ص
4014,38,45,2,ص
4015,38,46,1,ص
4016,38,47,2,ص
4017,38,48,0,ص
4018,38,49,1,ص
4019,38,50,1,ص
4020,38,51,0,ص
4021,38,52,3,ص
4022,38,53,2,ص
4023,38,54,2,ص
4024,38,55,1,ص
4025,38,56,1,ص
4026,38,57,1,ص
4027,38,58,2,ص
4028,38,59,3,ص
4029,38,60,3,ص
4030,38,61,3,ص
4031,38,62,3,ص
4032,38,63,3,ص
4033,38,64,3,ص
4034,38,65,2,ص
4035,38,66,2,ص
4036,38,67,3,ص
4037,38,68,1,ص
4038,38,69,3,ص
4039,38,70,2,ص
4040,38,71,3,ص
4041,38,72,0,ص
4042,38,73,0,ص
4043,38,74,3,ص
4044,38,75,2,ص
4045,38,76,2,ص
4046,38,77,3,ص
4047,38,78,3,ص
4048,38,79,3,ص
4049,38,80,3,ص
4050,38,81,3,ص
4051,38,82,3,ص
4052,38,83,2,ص
4053,38,84,3,ص
4054,38,85,1,ص
4055,38,86,2,ص
4056,38,87,2,ص
4057,38,88,2,ص
4058,39,1,2,زمر
4059,39,2,2,زمر
4060,39,3,1,زمر
4061,39,4,2,زمر
4062,39,5,2,زمر
4063,39,6,2,زمر
4064,39,7,2,زمر
4065,39,8,3,زمر
4066,39,9,2,زمر
4067,39,10,1,زمر
4068,39,11,2,زمر
4069,39,12,2,زمر
4070,39,13,3,زمر
4071,39,14,2,زمر
4072,39,15,1,زمر
4073,39,16,1,زمر
4074,39,17,1,زمر
4075,39,18,1,زمر
4076,39,19,3,زمر
4077,39,20,1,زمر
4078,39,21,0,زمر
4079,39,22,1,زمر
4080,39,23,1,زمر
4081,39,24,1,زمر
4082,39,25,3,زمر
4083,39,26,1,زمر
4084,39,27,2,زمر
4085,39,28,2,زمر
4086,39,29,2,زمر
4087,39,30,0,زمر
4088,39,31,1,زمر
4089,39,32,1,زمر
4090,39,33,1,زمر
4091,39,34,1,زمر
4092,39,35,1,زمر
4093,39,36,1,زمر
4094,39,37,2,زمر
4095,39,38,2,زمر
4096,39,39,2,زمر
4097,39,40,1,زمر
4098,39,41,2,زمر
4099,39,42,0,زمر
4100,39,43,2,زمر
4101,39,44,2,زمر
4102,39,45,1,زمر
4103,39,46,2,زمر
4104,39,47,1,زمر
4105,39,48,1,زمر
4106,39,49,3,زمر
4107,39,50,3,زمر
4108,39,51,1,زمر
4109,39,52,2,زمر
4110,39,53,1,زمر
4111,39,54,3,زمر
4112,39,55,3,زمر
4113,39,56,2,زمر
4114,39,57,1,زمر
4115,39,58,3,زمر
4116,39,59,3,زمر
4117,39,60,1,زمر
4118,39,61,1,زمر
4119,39,62,2,زمر
4120,39,63,1,زمر
4121,39,64,2,زمر
4122,39,65,3,زمر
4123,39,66,2,زمر
4124,39,67,2,زمر
4125,39,68,0,زمر
4126,39,69,2,زمر
4127,39,70,2,زمر
4128,39,71,3,زمر
4129,39,72,1,زمر
4130,39,73,1,زمر
4131,39,74,1,زمر
4132,39,75,2,زمر
4133,40,1,3,غافر
4134,40,2,2,غافر
4135,40,3,2,غافر
4136,40,4,1,غافر
4137,40,5,3,غافر
4138,40,6,1,غافر
4139,40,7,2,غافر
4140,40,8,2,غافر
4141,40,9,1,غافر
4142,40,10,1,غافر
4143,40,11,2,غافر
4144,40,12,2,غافر
4145,40,13,2,غافر
4146,40,14,2,غافر
4147,40,15,2,غافر
4148,40,16,2,غافر
4149,40,17,2,غافر
4150,40,18,3,غافر
4151,40,19,2,غافر
4152,40,20,2,غافر
4153,40,21,3,غافر
4154,40,22,3,غافر
4155,40,23,3,غافر
4156,40,24,3,غافر
4157,40,25,3,غافر
4158,40,26,3,غافر
4159,40,27,2,غافر
4160,40,28,3,غافر
4161,40,29,3,غافر
4162,40,30,3,غافر
4163,40,31,3,غافر
4164,40,32,3,غافر
4165,40,33,1,غافر
4166,40,34,3,غافر
4167,40,35,2,غافر
4168,40,36,3,غافر
4169,40,37,3,غافر
4170,40,38,3,غافر
4171,40,39,1,غافر
4172,40,40,1,غافر
4173,40,41,3,غافر
4174,40,42,2,غافر
4175,40,43,1,غافر
4176,40,44,2,غافر
4177,40,45,1,غافر
4178,40,46,3,غافر
4179,40,47,3,غافر
4180,40,48,2,غافر
4181,40,49,1,غافر
4182,40,50,3,غافر
4183,40,51,1,غافر
4184,40,52,1,غافر
4185,40,53,3,غافر
4186,40,54,2,غافر
